id,data,model,score,text
101,CNNDM,PG,69.33333333333333,"china 's ding junhui suffered a bizarre lapse of concentration which ended his chance of a rare maximum 147 break at the world snooker championship on tuesday .
the world no 3 suddenly realised what he had done and held his head in his hands before starting to giggle along with his first-round opponent mark davis .
ding jinhui was on for a maxumum break , which has only been achieved 10 times in the world championships at the crucible theatre in sheffield ."
93,CNNDM,LEAD3,93.0,"a prolific gang of thieves who carried out early morning raids on multi-million pound mansions to steal cash , jewellery and luxury cars have been jailed for a total of 17 years .
mohammed alam , sayed juied and sadek miah treated burglary ' like a job , a profession , ' raiding houses in affluent west london , herfordshire and surrey .
over the course of 11 months the gang broke into 21 homes , taking a ferrari , porches , minis , paintings and cash worth £1million , often waiting until home owners were on holiday before striking ."
28,CNNDM,BERT,71.66666666666667,"micky adams has left tranmere by mutual consent with just two games of the season to play
rovers suffered a fourth successive defeat on saturday , leaving them bottom of league two
fans of the league two side called for adams to leave after their 3-0 defeat by oxford on saturday
adams has overseen just two wins in 17 games and a run of four games without even scoring"
6,CNNDM,BERT,62.0,"bennett labelled the tight end ` soft ' and ` overrated ' after seattle 's playoff win over the saints two years ago
graham signed a deal with seattle which gives russell wilson a 6ft 7in target to aim at at at russell wilson
bennett came on the airwaves to address rumours that he had asked for a trade to join former defensive co-ordinator darrell bevell"
112,CNNDM,PROPHETNET,82.33333333333333,"tola ore , 32 , fitted a high-tech keyboard video mouse to her desktop computer .
this allowed fraudsters to remotely access the computer to transfer cash .
the gang attempted to deposit # 1,274,000 into 12 different bank accounts .
another member of staff spotted the suspicious transaction before the full amount could be transferred so the bank 's losses stopped at # 147,678 .
ore , who is eight-months pregnant , admitted one count of fraud at the old bailey ."
106,CNNDM,PROPHETNET,97.33333333333331,"kurt ludwigsen was fired from his job at nyack college last month .
he is accused of kissing , harassing and touching 13 of his players .
charged with 44 counts of forcible touching of another 's sexual parts , 49 counts of harassment involving unwanted physical contact and one count of sexual abuse ."
101,CNNDM,BERT,10.666666666666666,"ding junhui was on for a maxumumumumumumumumum break of 147
the chinese world no 3 then screwed back for the blue instead of the black
ding would have pocketed # 30,000 for a maximum break"
102,CNNDM,PROPHETNET,31.66666666666667,"paul pogba has met psg president nasser al khelaifi in monte carlo .
barcelona have also shown an intention to bid for the france international .
sevilla are weighing up a move for manchester city winger jesus navas .
yaya toure remains inter milan 's main transfer target for the summer ."
31,CNNDM,BERT,20.666666666666668,"the australian-born royal attended an anzac day ceremony in copenhagen
wore a purple knee-length purple dress under a black jacket
wore striking black millinery and gloves for the event
mary spoke of feeling alone after losing her mother , henrietta donaldson , at 25"
96,CNNDM,PG,54.33333333333334,"martina hingis will play her first singles match since 2007 on saturday .
hingis won all five of her grand slam titles by the age of 18 .
they faces poland 's agnieszka radwanksa in the fed cup for switzerland ."
97,CNNDM,PROPHETNET,98.33333333333331,"dave sim plans to ride the entire tour de france on a raleigh chopper .
the 36-year-old hopes his stunt will inspire others to take up cycling .
mr sim attempted the l ` etape du tour on the chopper last year ."
119,CNNDM,PG,98.33333333333331,"more than 700 black bears , over a third of those held in captivity in vietnam .
farmers claim the extinction-threatened bears are dying from disease and old age .
sources say the bears are being massacred as the vietnamese government attempts to crackdown on illegal bear bile farms ."
66,CNNDM,BERT,90.33333333333331,"celebrity chef matt kemp 's anger management issues cost him his first marriage and his business
during an episode of sbs 's heat in the kitchen , kemp was so enraged he unleashed an expletive-ridden tirade on his then-wife lela radojkovic
the 44-year-old chef said he would work himself into a ` frenzy ' because of his uncontrollable rage
he also isolated him from his kitchen staff who he said at the time he did not care about , but now he takes the time to praise them"
3,CNNDM,PG,54.66666666666666,"the men , who were taking part in a royal navy ice-hockey team tour of nova scotia , allegedly attacked a 21-year-old local woman .
the alleged victim , who is a civilian , was taken to hospital and examined by sexual assault nurses .
shearwater is a secure military facility where id is needed for access ."
110,CNNDM,PROPHETNET,37.333333333333336,"barcelona ace neymar shows off his footballing brain on instagram .
the brazilian ace shows off an array of skills out of hours .
barcelona travel to sevilla on saturday looking to extend their lead at the top of la liga ."
83,CNNDM,PG,76.0,"hillary clinton 's aide huma abedin was spotted grabbing a mexican lunch with husband anthony weiner and three-year-old son jordan at quaint tortaria in new york on saturday .
the 38-year-old was spotted with her husband , disgraced former congressman anthony weiner , and two-year-old son jordan tucking into her second spicy menu of the week on saturday afternoon .
weiner had swung his cap backwards for the dining portion ."
44,CNNDM,BERT,54.0,"exeter is the most popular board game in the world , with hundreds of versions springing up in far-flung cities across the globe
game makers have been told there is nowhere low-rent enough to fill the space of old kent road
but no one has come forward with ideas for which streets should fill the brown sections of the board , which cost $ 60 in monopoly money exeter has outdone all previous cities to get their own board - including oxford , cambridge and york - in the posh stakes , with no suggestions for the lower end"
